,DBA Name,Street Address,Yelp_Name,Yelp ID,Price Level,Rating,Review Count,Categories,Is Closed,Yelp_Address
3855,Ace's,998 Sutter St,Ace's,QKQAzwWhJHypMkfFjowchw,$$,4,295,Bars,FALSE,998 Sutter St
3861,Cafe De La Presse,352 Grant Ave,Café de la Presse,i01yAevi-3E9AhymV8hqgA,$$,3.5,1602,French,FALSE,352 Grant Ave
3864,First Cup,2911 Van Ness Ave,First Cup,z6DlLVZXBmLz4wKWLQBAGA,$,4,58,Coffee & Tea,FALSE,2911 Van Ness Ave
3865,Thailand Restaurant,438 Castro St,Thailand Restaurant,yWja5zGBY3GSn_dtEXd7UA,$$,3.5,273,Thai,FALSE,438 Castro St
3868,Cafe Bakery,1365 Noriega St,Cafe Bakery & Restaurant,B0lqvrhX9BNPMggTFmFj8g,$$,3.5,494,Bakeries,FALSE,1365 Noriega St
3869,Won Ton House,1325 Noriega St,Won-Ton-House,syIHvIqM4ON4FkK_lHcvGA,$,3.5,475,Cantonese,FALSE,1325 Noriega St
3871,California Golden Cookies,255 Kearny St,California Golden Cookies,utkea1QEWubQNh5F0ebaFA,No record in Yelp,4,14,Desserts,FALSE,255 Kearny St
3872,Sf Wraps,255 Kearny St,SF Wraps,3AC3j3K25rdYLDe3D2Ld4w,$$,4,261,Mediterranean,FALSE,255 Kearny St
3874,Tsing Tao Restaurant,3107 Clement St,Tsing Tao Chinese,TziNBtSNQfRszP5QIJciIg,$,3.5,278,Chinese,FALSE,3107 Clement St
3876,Cafe Bellini,235 Powell St,Cafe Bellini,Oso0WyQvRWlgTq4GFvr5Sg,$$,3,414,American (New),TRUE,235 Powell St
3878,Cafe Bellini,500 Parnassus Ave,Cafe Bellini,TNf1GhM2UAySh9MG6IxP0Q,$,2.5,42,Italian,FALSE,500 Parnassus Ave
3889,Osha Thai Restaurant & Lounge,311 3rd St,Osha Thai,Bh7t4TwGuRMOJ-s3qUSQwQ,$$,3.5,940,Thai,FALSE,311 3rd St
3891,Taqueria Los Coyotes No 2 Inc,3036 16th St,Taqueria Los Coyotes,ZAPitG9126yVupKWHp54yA,$$,4,891,Mexican,FALSE,3036 16th St
3907,La Torta Gorda,2833 24th St,La Torta Gorda,KJ60hbQU50Q_TJm9kJezuQ,$,4,299,Mexican,FALSE,2833 24th St
3909,City Nights,715 Harrison St,City Nights,dmh83NEnwnedexgR8DnkiQ,$$,2,286,Dance Clubs,FALSE,715 Harrison St
3911,Sakanabune Japanese Restaurant,5701 Geary Blvd,Sakana Bune Japanese Restaurant,JdHEVcbbZjr4GR2m-69-yA,$$,3.5,643,Sushi Bars,FALSE,5701 Geary Blvd
3913,Suppenkuche,525 Laguna St,Suppenküche,DGyoVB9PdI9_jw0CNi_OPg,$$,4,3114,German,FALSE,525 Laguna St
3917,Sun Rise Restaurant,3126 24th St,Sun Rise Restaurant,JoH_yAdSZRSqh-QvpDjxfw,$,4,345,Latin American,FALSE,3126 24th St
3922,The Richmond,615 Balboa St,The Richmond,1KbZaqEdZkn6LHlA55M64g,$$$,4.5,675,American (New),FALSE,615 Balboa St
3927,Sens Restaurant,4 Embarcadero Ctr,Sens Restaurant,TCvzZi55lnXP9bDrJdPARQ,$$,3.5,944,Venues & Event Spaces,FALSE,4 Embarcadero Ctr
3928,Beretta,1199 Valencia St,Beretta,4KfQnlcSu4bbTqnvGdGptw,$$,4,3593,Italian,FALSE,1199 Valencia St
3930,Nopa,560 Divisadero St,Nopa,ttarnopezxmp2ROB1N2PaA,$$$,4,5052,American (New),FALSE,560 Divisadero St
3932,Claddagh Coffee,951 Geneva Ave,Claddagh Coffee,E57pVQIALaavqxkbobVRow,$,3,64,Coffee & Tea,FALSE,951 Geneva Ave
3933,Superior Palace Seafood Rest,3546 Balboa St,Superior Palace,aiASj7pJtkGJQfOOmyz5bA,$$,3.5,139,Chinese,FALSE,3546 Balboa St
3934,New Mings Restaurant,641 Mission St,New Ming's Restaurant,1nzk92bfVUq-NSNsilrmQQ,$,3.5,397,Chinese,FALSE,641 Mission St
3935,Sugar Lounge,377 Hayes St,Sugar Lounge,TVRand2wmHT67J5WMsiBcA,$$,3.5,581,Lounges,FALSE,377 Hayes St
3942,Healthy Meals For Busy People,1651 Greenwich St,Garbo's Personal Chef Service,-1EqCoPdqzQwHqeM-HfkJw,No record in Yelp,5,16,Personal Chefs,FALSE,1651 Greenwich St
3943,Don Chuys Mexi-Mercado,544 Excelsior Ave,Don Chuys Mexi-Mercado,BAHj-GU6zIpwJJJErUBheQ,$,4.5,64,Delis,FALSE,544 Excelsior Ave
3944,Ls Caffe,2871 24th St,L's Caffe,tE1iZfdyB6UwqupnQ5a1Gw,$,4.5,220,Coffee & Tea,FALSE,2871 24th St
3945,Banhwich,1105 Taraval St,Banhwich,cac6q5C271Yve86zQl5ScQ,$,3.5,222,Vietnamese,FALSE,1105 Taraval St
3946,Le Petitt's Kitchen,265 Golden Gate Ave,Le Petitt's Kitchen,au6IWLg6TlCK7z-QYgTIEA,$,4,131,Sandwiches,FALSE,265 Golden Gate Ave
3951,The Plant Cafe Organic,3352 Steiner St,The Plant Café Organic,rR_7mgpw0FmPgrTMJRsmuQ,$$,3.5,959,Vegetarian,FALSE,3352 Steiner St
3953,The Plant Cafe Organic,101 California St,The Plant Cafe Organic,5jAQK1TPVPl_YhoLdnW5Ew,$$,3.5,522,Vegetarian,FALSE,101 California St
3958,Hawaiian Drive Inn,2600 San Bruno Ave,Hawaiian Drive Inn,HBoimLjD4YBuY2pmwpQkWA,$,3.5,129,Hawaiian,FALSE,2600 San Bruno Ave
3960,Sqwers Restaurant,3015 Geary Blvd,SQwers Izakaya & Sushi Bar,kcMcsRZfP3vtBcAFZR11LA,$$,4,247,Japanese,FALSE,3015 Geary Blvd
3962,Yamo,3406 18th St,Yamo,D1-_5ff4aic1-7rLqzUd4g,$,4,1961,Burmese,FALSE,3406 18th St
3963,The Sunset's Best Seafood Rest,3060 Taraval St,Sunset's Best Seafood Restaurant,LFxokisnLXNgVKpM_fJZqA,$,3.5,98,Chinese,FALSE,3060 Taraval St
3969,Terzo,3011 Steiner St,Terzo,mpuhp2b83qNAKcE19-dSjQ,$$$,4,624,Mediterranean,FALSE,3011 Steiner St
3970,Joe's Coffee Shop,6134 Geary Blvd,Joe's Coffee Shop,XSkH6XIxgGiGN3fVkHy2jg,$,4,334,Diners,FALSE,6134 Geary Blvd
3971,Revolution Cafe,3248 22nd St,The Revolution Cafe,XmJvy41_tJLOS8WCAVQB5g,$,3.5,534,Coffee & Tea,FALSE,3248 22nd St
3972,Bambino's Ristorante,945 Cole St,Bambino's Ristorante,smceLM-VDB5jkILB6OSSvg,$$,4,555,Pizza,FALSE,945 Cole St
3973,Evergreen Garden Restaurant,3100 18th St,Evergreen Garden Restaurant,cCASSaLEdfFquYbfjHC2_g,$,3.5,379,Vietnamese,FALSE,3100 18th St
3976,Cafe Rx,1013 Torney Ave,Cafe RX,KVS0OdANm72la3ZC-3VZHw,$$,4,118,Breakfast & Brunch,FALSE,1013 Torney Ave
3978,Velvet Cantina,3349 23rd St,Velvet Cantina,jHCtJJycHt5DLAlPjQ0PoA,$$,4,1231,Mexican,FALSE,3349 23rd St
3982,New Eritrea Restaurant & Bar,907 Irving St,New Eritrea Restaurant & Bar,u6AFSw9Hawsjhf7hmFdoSg,$$,4,728,Ethiopian,FALSE,907 Irving St
3983,Vinorosso,629 Cortland Ave,VinoRosso,cJPJfRHoQl0W3U2QkRhrdg,$$,4,187,Italian,FALSE,629 Cortland Ave
3984,Cinna Bar,397 Ellis St,Cinnabar,nih7Qmu4zzb0a8Th0cmXjA,$,4,40,Dive Bars,FALSE,397 Ellis St
3986,Piazza Pellegrini,659 Columbus Ave,Piazza Pellegrini,5K6QqbUEudvCO0HyRqAJ4g,$$,3.5,667,Italian,FALSE,659 Columbus Ave
3991,The Homestead,2301 Folsom St,The Homestead,uRxCjtTvJpcrD510tIDKcA,$,4,343,Bars,FALSE,2301 Folsom St
3993,Patxis Chicago Pizza,3318 Fillmore St,Patxi's Pizza,mMbfBqC3RHiGWGZoY0eWCg,$$,3.5,927,Pizza,FALSE,3318 Fillmore St
3995,Patxis Chicago Pizza,822 Irving St,Patxi's Pizza,fIOva7HaL9WhFUUQwxn9TQ,$$,3.5,740,Pizza,FALSE,822 Irving St
3996,Patxis Pizza,4042 24th St,Patxi's Pizza,s-9OIo45O9SMoGpBzyL2fQ,$$,3,828,Pizza,FALSE,4042 24th St
3999,Columbus Cafe,562 Green St,Columbus Cafe,Ibz2bWXEU2kLjVYBtB4BPg,$,4,339,Dive Bars,FALSE,562 Green St
4000,Cafe Bean,800 Sutter St,Cafe Bean,8me3E8m_LxwSuf_BZKNqjQ,$,4,169,Coffee & Tea,FALSE,800 Sutter St
4009,Little Delhi India Restaurant,83 Eddy St,Little Delhi,Qr0dBKxCtWWUr9bJ74aWQA,$$,4,1949,Indian,FALSE,83 Eddy St
4010,Um Ma Son,5850 Geary Blvd,Um Ma Son,NcwP3kUy90oadOkRLcGO4w,$$,4,393,Korean,FALSE,5850 Geary Blvd
4014,7-Mission Restaurant,150 7th St,7 Mission Restaurant,nik97G8-H0rFoJKO4X3ZIA,$,3.5,240,Vietnamese,FALSE,150 7th St
4016,La Laguna,3906 3rd St,La Laguna Taqueria,yjD16DQ2GI1I0c2rmVI8zA,$,4,120,Mexican,FALSE,3906 3rd St
4017,Cordon Bleu Restaurant,1574 California St,Cordon Bleu,Di4kb-1tnjP5OKFuV8qbUA,$,4,1057,Vietnamese,FALSE,1574 California St
4018,El Norteno,801 Bryant St,El Norteno Taco Truck,2ZgnUtbF_qqbyfKZ9Tvhcg,$,4,199,Mexican,FALSE,801 Bryant St
4019,Kitchen Istanbul,349 Clement St,Kitchen Istanbul,Wcd6K6APT-yWVCSi4oq-kg,$$$,4.5,473,Greek,FALSE,349 Clement St
4020,Two Jacks Seafood,401 Haight St,Two Jacks Seafood,jnwvfL75CfMAENBAOlXUJQ,$,3.5,83,Seafood,FALSE,401 Haight St
4021,Sam's Diner,1220 Market St,SAM's Diner,PIGioaSFPfnSxZ-o8yNvJA,$$,4,775,American (Traditional),FALSE,1220 Market St
4024,Piccino,1001 Minnesota St,Piccino,i2VhtC1JkV_sZOA4urd1ng,$$,4,1404,Italian,FALSE,1001 Minnesota St
4026,Roadhouse Cafe,5191 3rd St,Road House Coffee Company,0MGLcD6JKXL1iJvA9CxSCw,$,3.5,22,Coffee & Tea,FALSE,5191 3rd St
4027,Chef Hunan Chinese Restaurant,4661 Mission St,Chef Hunan,4z8ySDFczYWgLk1jDyEpKw,$,4,48,Chinese,FALSE,4661 Mission St
4030,Yucatasia Deli & Sandwich,2164 Mission St,Yucatasia,elUyTTbvp8kGVBBULrXiwg,$,4,67,Mexican,FALSE,2164 Mission St
4035,Tres Truck,130 Townsend St,Tres Truck,y019m3BjBcuoNr-mVQpqrA,$,3,26,Food Trucks,FALSE,130 Townsend St
4038,The Salt House,545 Mission St,Salt House,jk1T4xIb_FH_SsiVng43HA,$$$,3.5,1728,American (New),FALSE,545 Mission St
4039,Salt House,545 Mission St,Salt House,jk1T4xIb_FH_SsiVng43HA,$$$,3.5,1728,American (New),FALSE,545 Mission St
4040,Uva Enoteca,568 Haight St,Uva Enoteca,8FEy6ZgLlP9RlE_C_6KpKw,$$,4,919,Italian,FALSE,568 Haight St
4041,Club Bottoms Up,4704 Mission St,Bottom's Up,aG0R24iGkSdQARo_9h_NOA,$$,3,193,Lounges,FALSE,4704 Mission St
4048,Papalote,3409 24th St,Papalote Mexican Grill,jwb3vTh8rn3OsN9wlI56-Q,$$,3.5,2189,Mexican,FALSE,3409 24th St
4050,Perbacco,230 California St,Perbacco,ztL8KI0ed0snCiK88ZUfNw,$$$,4,2007,Italian,FALSE,230 California St
4051,Simple Pleasures Cafe,3434 Balboa St,Simple Pleasures Cafe,qkArHlJuZHD4Cqe98yCnFQ,$,3.5,452,Bagels,FALSE,3434 Balboa St
4052,Cafe Simple Pleasures,3434 Balboa St,Simple Pleasures Cafe,qkArHlJuZHD4Cqe98yCnFQ,$,3.5,452,Bagels,FALSE,3434 Balboa St
4053,Simple Pleasures,3434 Balboa St,Simple Pleasures Cafe,qkArHlJuZHD4Cqe98yCnFQ,$,3.5,452,Bagels,FALSE,3434 Balboa St
4055,The Napper Tandy,3200 24th St,The Napper Tandy,LxwEIqPbyYlceMVOomUd6g,$$,4,325,Pubs,FALSE,3200 24th St
4057,Cafe Le,2895 Van Ness Ave,Cafe Le,vgiU8UE46jooixi8yk2GAw,$,4,43,Coffee & Tea,FALSE,2895 Van Ness Ave
4059,El Rio Your Dive,3158 Mission St,El Rio,hcGPjfWl8RnmxewFaGemdQ,$,4,782,Music Venues,FALSE,3158 Mission St
4060,Bourbon And Branch,501 Jones St,Bourbon & Branch,aud84H-NpMx3opWPtLX-vg,$$$,4,3112,Cocktail Bars,FALSE,501 Jones St
4067,Canyon Market,2815 Diamond St,Canyon Market,H39BoDMLpgiYNvoidKFDCw,$$$,4,463,Grocery,FALSE,2815 Diamond St
4068,Panchitas Restaurant #2,3091 16th St,Panchita's Restaurant,fzhWuy8DD4Gr9HwDLaWISA,$$,4,695,Salvadoran,FALSE,3091 16th St
4071,Miraloma Market,755 Portola Dr,Miraloma Market,5tsXQX2AmXKu-Oq6Pc83dA,$$,3,27,Grocery,FALSE,755 Portola Dr
4072,Taqueria El Sol 2,595 Geary St,El Sol Taqueria,_XM2EgEjtfphpIpt-VguuA,$,3.5,192,Mexican,FALSE,595 Geary St
4074,Bullshead Restaurant,840 Ulloa St,Bullshead Restaurant,jhVo92kIQSPFQTzBaIhP6w,$$,4,814,Steakhouses,FALSE,840 Ulloa St
4081,Gamine,2223 Union St,Gamine,RM1ioN-76NzXDbfv63GhTQ,$$,4.5,884,French,FALSE,2223 Union St
4086,Frascati,1901 Hyde St,Frascati,xdAgbLBQcffIxI8mYgjT1Q,$$$,4.5,1177,Italian,FALSE,1901 Hyde St
4088,Underdogs Sports Bar And Grill,1824 Irving St,The Taco Shop At Underdog's,cx6y2D1Q77R6dEqMOvnL7g,$$,4,1828,Sports Bars,FALSE,1824 Irving St
4089,Taco Shop At Underdogs,1824 Irving St,The Taco Shop At Underdog's,cx6y2D1Q77R6dEqMOvnL7g,$$,4,1828,Sports Bars,FALSE,1824 Irving St
4091,Kama Lounge,3910 Geary Blvd,3910,KpqJo_tTwe_lrzTF3JB8Yw,$$,4,53,Karaoke,FALSE,3910 Geary Blvd
4094,Cafe La Onda,3159 16th St,Gestalt,MKfsbZ8E1QOXruZOAo9TNw,$,4,530,German,FALSE,3159 16th St
4098,Little Skillet,360 Ritch St,Little Skillet,SdI0uCelI4ihCwGyMLv03A,$$,3.5,1987,Soul Food,FALSE,360 Ritch St
4101,Atlas Cafe,3049 20th St,Atlas Cafe,aQuwkkUS_S52ga0PxiOIag,$$,4,791,Sandwiches,FALSE,3049 20th St
4103,Star India Restaurant,3721 Geary Blvd,Star India Restaurant,WKBAkKgeqJ9aCoexvpNUeA,$$,3.5,887,Indian,FALSE,3721 Geary Blvd
4106,Kozy Kar,1548 Polk St,Kozy Kar,TqPNHkYhk3t-hUPQHW2JVA,$,3.5,431,Lounges,FALSE,1548 Polk St
4113,Fat Beli Deli,2598 San Bruno Ave,Fat Beli Deli,fb839_K2BgW1-XlQPRXrzQ,$,3.5,134,Delis,FALSE,2598 San Bruno Ave
4114,Yield,2490 3rd St,Yield Wine Bar,qxaYckrMuYu1PugSY1njzA,$$,4.5,383,Wine Bars,FALSE,2490 3rd St
4115,Yield Wine Bar,2490 3rd St,Yield Wine Bar,qxaYckrMuYu1PugSY1njzA,$$,4.5,383,Wine Bars,FALSE,2490 3rd St
4116,Pause,1666 Market St,Pause Wine Bar,wI-gQa28RJAx9EWxVkTiUw,$$,4,156,Wine Bars,FALSE,1666 Market St
4117,Amelie,1754 Polk St,Amélie,OCk8JFBaOw_p2EY6mi5iLQ,$$,4,1334,Wine Bars,FALSE,1754 Polk St
4119,Subs Inc,1300 Castro St,Subs,tHAMP_GolBd-Yv_gbOrXRQ,$$,4,273,Sandwiches,FALSE,1300 Castro St
4121,Front Porch The,65 29th St,The Front Porch,wxzx3duu1c0CcomzEOvfOQ,$$,4,2792,Southern,FALSE,65 29th St
4123,Han Il Kwan,1802 Balboa St,Han Il Kwan,eBxkmr-hJ2KgpZQzEO3ArQ,$$,4,1585,Korean,FALSE,1802 Balboa St
4125,Chico's Grill,3771 Mission St,Chico's Grill,9wUeqMzExFEG_yWfyDwMBQ,$$,4,110,Mexican,FALSE,3771 Mission St
4129,The Coffeesmith,401 Golden Gate Ave,The Coffeesmith,3bG3JXuJHvejq3SUiij6jg,$,4,72,Coffee & Tea,FALSE,401 Golden Gate Ave
4132,Double Dutch,3192 16th St,Double Dutch,Mr6zu_hWk2CodBdqqMWQjg,$$,3,826,Bars,FALSE,3192 16th St
4138,Men-On,5120 Geary Blvd,Men Oh Tokushima Ramen,LSeWxNWaWQxwfT_500g7Zg,$$,3.5,448,Ramen,TRUE,5120 Geary Blvd
4139,Waraku,1638 Post St,Waraku,IdqBJvRIA0YPwLZaoUNM0w,$$,4,863,Ramen,FALSE,1638 Post St
4141,Shabusen,1726 Buchanan St,Shabusen Restaurant,gpNwW5FC69px4fxiby8gtg,$$,3.5,500,Japanese,FALSE,1726 Buchanan St
4147,Sushi Kazu,841 Irving St,Sushi Kazu,sZPWB4TTX06W5Ht5kv7qdg,$$,3.5,358,Japanese,FALSE,841 Irving St
4149,Gialina,2842 Diamond St,Gialina Pizzeria,fAaxYP_sc03MV57trhBNPA,$$,4,1099,Pizza,FALSE,2842 Diamond St
4153,Little Star Pizza Valencia,400 Valencia St,Little Star Pizza,OoyK7MyuPtKOQAXmEmyM5g,$$,4,2056,Pizza,FALSE,400 Valencia St
4154,Eureka Restaurant & Lounge,4063 18th St,Eureka Restaurant & Lounge,L2Iy2Wp7ClrVCfSUrfZDMw,$$,4,618,American (New),TRUE,4063 18th St
4158,Bi-Rite Creamery,3692 18th St,Bi-Rite Creamery,wGl_DyNxSv8KUtYgiuLhmA,$,4.5,9552,Ice Cream & Frozen Yogurt,FALSE,3692 18th St
4162,Gourmet Delight Bbq,1045 Stockton St,Gourmet Delight,NAGwRWEzfGw3X_EIQ1j0mA,$,3.5,59,Chinese,FALSE,1045 Stockton St
4163,Chiotras Grocery,858 Rhode Island St,Chiotras Grocery,GtT2ftGkNUOMjKBm8zmYoQ,$,4.5,86,Grocery,FALSE,858 Rhode Island St
4165,Blue Sky Restaurant,1504 Powell St,Blue Sky Restaurant,ALnTuA2qBVGwkcrwoeMYEA,$,4,18,Dim Sum,FALSE,1504 Powell St
4168,Hollow,1435 Irving St,Hollow,O3P-53iS1YK63-0-ek9Ksw,$,4,602,Coffee & Tea,FALSE,1435 Irving St
4169,Dandy,1433 Irving St,Dandy,CHN9O3MC67QoHe2z2eUf0w,$$$,5,4,Kitchen & Bath,FALSE,1433 Irving St
4170,The Morning Fix,1008 Bush St,The Morning Fix,i7S7iv9Nzpi_Ox-ZMA8Dug,$,4,178,Cafes,FALSE,1008 Bush St
4177,Jitlada Thai Cuisine,1826 Buchanan St,Jitlada Thai Cuisine,DhxBcPJr1igtHNqDyvJ_lA,$$,4,618,Thai,FALSE,1826 Buchanan St
4180,Bella Trattoria,3854 Geary Blvd,Bella Trattoria,msT3LrLB4fhN04HYHuFsew,$$,4,1393,Italian,FALSE,3854 Geary Blvd
4181,Kara's Cupcakes,3249 Scott St,Kara's Cupcakes,LD-AEBPmSwaQ1eWf9ZKLcQ,$$,4,1225,Bakeries,FALSE,3249 Scott St
4186,Precita Park Cafe,500 Precita Ave,Precita Park Cafe,WKEFt4vsfJrIrUIpXUXhSA,$$,3.5,429,Cafes,FALSE,500 Precita Ave
4187,Dolores Park Cafe,501 Dolores St,Dolores Park Cafe,#NAME?,$$,3.5,683,American (New),FALSE,501 Dolores St
4188,Shanghai House,3641 Balboa St,Shanghai House,Q25GDNRvf4dKzgwWli2oCg,$$,3.5,679,Shanghainese,FALSE,3641 Balboa St
4193,Lee's Sandwiches,625 Larkin St,Lee's Sandwiches,maULMTcda9y6bQlPnqcJVw,$,3,660,Sandwiches,FALSE,625 Larkin St
4194,Rico Mex,53 Stevenson St,Panzon,Vby0_wsCDFwjdsucTpcUgg,$$,4,101,Mexican,FALSE,53 Stevenson St
4198,New Korea House,1620 Post St,New Korea House,MgVNg5GpdDn_0AGcOrRrFw,$$,3.5,406,Korean,TRUE,1620 Post St
4203,Mission Pie,2901 Mission St,Mission Pie,YV9PYdUD0O4sLDz1DUk0Gw,$,4,1768,Bakeries,TRUE,2901 Mission St
4205,Hunan Cafe #2,4450 Cabrillo St,Hunan Cafe 2,3iEHqnB-kwsZqRNea3US_w,$,4,391,Chinese,FALSE,4450 Cabrillo St
4206,Cafe La Vie,514 Octavia St,Cafe La Vie,_DIGnA73a966BV02ekLKhg,$,4,286,Coffee & Tea,TRUE,514 Octavia St
4207,The Pizza Place On Noriega,3901 Noriega St,The Pizza Place,Rk-g2qfBTnvanvVCmkBtqw,$$,3.5,773,Pizza,FALSE,3901 Noriega St
4210,Cafe 101,1650 Holloway Ave,Cafe 101,jA19LhDjlhgekIHosBtkkQ,$,4,100,Coffee & Tea,FALSE,1650 Holloway Ave
4211,Grant & Green Saloon,1371 Grant Ave,Grant & Green Saloon,GKTykJxRRRPGtfPkRrhjXg,$,3,263,Party & Event Planning,FALSE,1371 Grant Ave
4212,Harlot,46 Minna St,Harlot,2_LMFvnu6JFdFAq8-WLVYw,$$,3,995,Lounges,FALSE,46 Minna St
4215,Trouble Coffee Company,4033 Judah St,Trouble Coffee Company,ziENGkelh-BBEEbdAE6k2g,$$,3.5,1150,Coffee & Tea,FALSE,4033 Judah St
4217,Jackson Place Cafe,633 Battery St,Jackson Place Cafe,HRyBoh32eQDJ1MPWFHlGpg,$,4.5,204,Coffee & Tea,FALSE,633 Battery St
4218,L & L Hawaiian Barbecue,312 Kearny St,L&L Hawaiian Barbecue,SjTDAltcEQWmkCp_CGXGSQ,$,3,331,Hawaiian,FALSE,312 Kearny St
4222,Pho Tan Hoa Inc,431 Jones St,Pho Tan Hoa,aPWsJK-BuGQftRY5WECmAw,$,4,621,Vietnamese,FALSE,431 Jones St
4225,Carbon Lounge,383 Bay St,Carbon Lounge,6LNHkOLIT3IOf2-Ws-ExJA,$$,3.5,141,Lounges,FALSE,383 Bay St
4229,Mrs Fields Cookies,3251 20th Ave,Mrs. Fields Cookies,-RC8mOUQzpXG85FK-Nmttw,$,3.5,34,Bakeries,TRUE,3251 20th Ave
4233,Lottas Bakery,1720 Polk St,Lotta's Bakery,L-P-Vqy45mTOeYUdLjyMfQ,$,4.5,213,Bakeries,FALSE,1720 Polk St
4236,Sushi Kinta,5 Embarcadero Ctr,Sushi Kinta,gpoZezJTkJZPrIYa08Y4Aw,$,2.5,134,Japanese,FALSE,5 Embarcadero Ctr
4237,Bstar,127 Clement St,B Star Bar,6bc2FmFGzrcEvXcS2cOeeA,$$,4,1867,Burmese,FALSE,127 Clement St
4238,Danny Coyle's,668 Haight St,Danny Coyle's,XTY8IGQX_WjhZEeL-rogjQ,$,4,361,Sports Bars,FALSE,668 Haight St
4239,Gateway Croissants,390 Golden Gate Ave,Gateway Croissant,ILp-z7UxaqzHo71jcwxRUQ,$,3.5,119,Coffee & Tea,FALSE,390 Golden Gate Ave
4243,Nabe,1325 9th Ave,Nabe,NI49vg3BRErnPDDytqgkYQ,$$,4,526,Hot Pot,FALSE,1325 9th Ave
4245,Ayola,118 New Montgomery St,Ayola - New Montgomery,S3P5F0j-KfPQpXZQNuMIvw,$$,4,693,Greek,FALSE,118 New Montgomery St
4246,Ayola,327 Kearny St,Ayola,fduDnNgbiRWxjOna5qVNpA,$,4,299,Greek,FALSE,327 Kearny St
4250,Puerto Alegre No. 2,2950 25th St,Puerto Alegre Restaurant No 2,0myyr8Sjx9KogDuuZy0R9A,$,4,16,Mexican,FALSE,2950 25th St
4252,Spruce,3640 Sacramento St,Spruce,ZfMLpV7p3EvRv3Idpx89sQ,$$$$,4,1888,American (Traditional),FALSE,3640 Sacramento St
4253,Cafe Mums,1800 Sutter St,Mums Home of Shabu Shabu,KNjay-slya3gi7rw13ifOQ,$$,3.5,816,Japanese,FALSE,1800 Sutter St
4254,The Broken Record,1166 Geneva Ave,Broken Record,QCQ3WN7hd9xMPs2_ycHa_A,$,4,1242,Dive Bars,FALSE,1166 Geneva Ave
4255,Churchkey,1402 Grant Ave,Church Key,52_vX7NA-10b0vRQqb0-kA,$$,4,314,Lounges,FALSE,1402 Grant Ave
4256,Wonderful Foods,2035 Irving St,Wonderful Dessert & Cafe,xji2vmCj8kqsbA_cvd5hvw,$,4,1257,Candy Stores,FALSE,2035 Irving St
4262,E Tutto Qua,270 Columbus Ave,È Tutto Qua,F6SOy6-3tP4i-ipACZUS0g,$$,4,2166,Italian,FALSE,270 Columbus Ave
4263,Golden Eagle Deli,4401 3rd St,Golden Eagle Deli and Grill,ISm0E_aa5wb7xL7CHhTl5g,$,4.5,27,Delis,FALSE,4401 3rd St
4264,Golden Eagle Deli & Grill,4401 3rd St,Golden Eagle Deli and Grill,ISm0E_aa5wb7xL7CHhTl5g,$,4.5,27,Delis,FALSE,4401 3rd St
4265,Golden Eagle Grill,4401 3rd St,Golden Eagle Deli and Grill,ISm0E_aa5wb7xL7CHhTl5g,$,4.5,27,Delis,FALSE,4401 3rd St
4266,Good Earth Cafe,835 Kearny St,Good Earth Cafe,sh5emqsZCFjM67xIcp-V0A,$,4.5,108,Bubble Tea,FALSE,835 Kearny St
4269,Stacks Restaurant,501 Hayes St,Stacks,qHCqD2rIiIQ9BK8wfTjVvg,$$,3.5,1640,American (Traditional),FALSE,501 Hayes St
4270,Lalita Thai Restaurant & Bar,96 Mcallister St,Lalita Exotic Thai Cuisine & Bar,baGs3b6E4fPUz8aQuSXjDw,$$,3,284,Bars,FALSE,96 Mcallister St
4277,Lolo Valencia,974 Valencia St,Loló,1hMD7RQogPDWpE-p3LKjXA,$$,4,2151,Tapas/Small Plates,FALSE,974 Valencia St
4278,Subway 30303,3911 Alemany Blvd,Subway Restaurants,V3nsp9TkBjOwnIpTJ9nV3w,$,3,40,Sandwiches,FALSE,3911 Alemany Blvd
4279,Mateo's Bay Area Hot Dogs,4531 Mission St,Mateo's Bay Area Hot Dogs,w7lqLSVHrO6SmE4Gs8ViCg,No record in Yelp,5,2,Caterers,FALSE,4531 Mission St
4284,Baby Blues Bbq San Francisco,3149 Mission St,Baby Blues BBQ,GGdphTw9TXYGu1HPtNT3BA,$$,3.5,1077,Barbeque,FALSE,3149 Mission St
4288,Epic Roasthouse,369 The Embarcadero,EPIC Steak,2DihFta_jZB8aAiL_zjp9A,$$$,3.5,2247,Steakhouses,FALSE,369 The Embarcadero
4290,Waterbar,399 The Embarcadero,Waterbar,7Q3QIZz5UX-JSTSKKkRqDg,$$$,3.5,3023,Seafood,FALSE,399 The Embarcadero
4292,S P Q R,1911 Fillmore St,SPQR,uEucSd4jwY_zb10AcEye_g,$$$,3.5,1946,Italian,FALSE,1911 Fillmore St
4293,Brenda's French Soul Food,652 Polk St,Brenda's French Soul Food,lJAGnYzku5zSaLnQ_T6_GQ,$$,4,10907,Breakfast & Brunch,FALSE,652 Polk St
4294,Libby Jane Cafe,644 Polk St,Libby Jane Cafe,wdX_bz2sm9rmx3dCnXVHXg,$,4,83,Cafes,TRUE,644 Polk St
4297,New San Wang Restaurant,1682 Post St,San Wang Restaurant,T2ZKNVus4b1r6etEosv7ZA,$$,3.5,463,Chinese,FALSE,1682 Post St
