,Location Id,Business Account Number,Ownership Name,DBA Name,Street Address,City,State,Source Zipcode,Business Start Date,Business End Date,Location Start Date,Location End Date,Mail Address,Mail City,Mail Zipcode,Mail State,LIC Code,LIC Code Description,Supervisor District,Neighborhoods - Analysis Boundaries
1941,1124648-10-161,303652,Volume Services Inc,5649-Doggie Diner Stand-Great House Beer,At&t Rm 2142 24 Willie Mays Plaza Upper Centerfield 2,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1942,1124651-10-161,303652,Volume Services Inc,5650-Doggie Diner Stand,At&t Rm 3205 24 Willie Mays Plaza Club Level 3,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1943,1124654-10-161,303652,Volume Services Inc,"5651-Bon Appetit Room-Murphy,derby Grill,giuseppe,mashis",At&t Rm 3209 24 Willie Mays Plaza Club Level 3,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1944,1124659-10-161,303652,Volume Services Inc,5652-Store Room & Walk-In-Box,At&t Rm 3.10.07-3.11.07 24 Willie Mays Plaza Club Level 3,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1945,1124660-10-161,303652,Volume Services Inc,5657-Cable Car Bar Promenade,At&t 24 Willie Mays Plaza Promenade Level,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1946,1124662-10-161,303652,Volume Services Inc,5658-New Amsterdam Cable Car Bar,At&t 24 Willie Mays Plaza View Level 4,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1947,1124664-10-161,303652,Volume Services Inc,69044-Derby Grill/ Original Joe Stand,At&t Rm 2136 24 Willie Mays Plaza Promenade Level 2,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1948,1124665-10-161,303652,Volume Services Inc,69045-Hol N Jam Commissary,At&t 24 Willie Mays Plaza Lower Centerfield,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1949,1124666-10-161,303652,Volume Services Inc,69047-Portable Wine Cart,At&t 24 Willie Mays Plaza Promenade Level 2,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1950,1124669-10-161,303652,Volume Services Inc,69048-1st Base Carvery Cart,At&t Portables 2 24 Willie Mays Plaza Promenade Level 2,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1951,1124672-10-161,303652,Volume Services Inc,69049-Anchor Steam Brewing Plaza Bar,At&t 24 Willie Mays Plaza Upper Centerfield 2,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1952,1124673-10-161,303652,Volume Services Inc,69051-Bayside Brew Beer Cart,At&t Portables 6 24 Willie Mays Plaza Promenade Level 2,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1953,1124675-10-161,303652,Volume Services Inc,69053-134 Hot Corner Bar,At&t Portable Bar 24 Willie Mays Plaza Promenade Level 2,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1954,1124678-10-161,303652,Volume Services Inc,74317-Bayside Brew/sierra/red Hook Beer Cart,At&t Portables 8 24 Willie Mays Plaza Promenade Level 2,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1955,1124679-10-161,303652,Volume Services Inc,"74326-Hol N Jam Cart-Lemonade, Kettle Corn",At&t 24 Willie Mays Plaza Club Level 3,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1956,1124680-10-161,303652,Volume Services Inc,74327-Vintage 58 Wine Bar,At&t Rm Wine Tap 24 Willie Mays Plaza Promenade Level 2,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1957,1124687-10-161,303652,Volume Services Inc,74328-Margarita/mojito Beer Cart,At&t Portables 10 24 Willie Mays Plaza Upper Centerfield 2,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1958,1124688-10-161,303652,Volume Services Inc,74332-Bayside Brews Beer Cart,At&t Portables 2 24 Willie Mays Plaza Promenade Level 2,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1959,1124689-10-161,303652,Volume Services Inc,74333- Tres Cerveza Cart,At&t 24 Willie Mays Plaza Promenade Level 2,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1960,1124692-10-161,303652,Volume Services Inc,74336-Baby Bull,At&t Portablesc 10 24 Willie Mays Plaza Upper Centerfield 2,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1961,1124693-10-161,1038695,Project Genesis Inc,Chapter 2 Coffee,411 Sansome St,San Francisco,CA,94111.0,6/29/16,12/21/18,6/29/16,12/21/18,,,,,,,,
1962,1124697-10-161,303652,Volume Services Inc,76355-Crazy Crab Food Cart,At&t Portables 11 24 Willie Mays Plaza Upper Centerfield 2,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1963,1124698-10-161,303652,Volume Services Inc,78365-Bayside Brews Beer Cart,At&t Portables V10 24 Willie Mays Plaza View Level,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1964,1124699-10-161,303652,Volume Services Inc,78366-Draft Beer Cart-1144 Doggie Diner,At&t 1144 Doggie Diner 24 Willie Mays Plaza Lower Centerfield,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1965,1124751-10-161,303652,Volume Services Inc,78367-Draft Beer Cart-1144 Portables,At&t 1144 Portables 24 Willie Mays Plaza Lower Centerfield,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1966,1124753-10-161,303652,Volume Services Inc,78368-Nacho Cart,At&t Portables 13 24 Willie Mays Plaza Lower Centerfield,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1967,1124754-10-161,303652,Volume Services Inc,78369-Blue Moon Kiosk,At&t Portable 3 24 Willie Mays Plaza Promenade Level 2,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1968,1124756-10-161,303652,Volume Services Inc,78370-The Carvery,At&t Near Rm 3210 24 Willie Mays Plaza Club Level 3,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1969,1124758-10-161,303652,Volume Services Inc,78371-Doggie Diner Cart,At&t Portables V01 24 Willie Mays Plaza View Level 4,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1970,1124760-10-161,303652,Volume Services Inc,78372-Outta Here Cheesesteak,At&t V05 24 Willie Mays Plaza View Level 4,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1971,1124763-10-161,303652,Volume Services Inc,78373-Vintage 58 Wine Cart,At&t Portables V06 24 Willie Mays Plaza View Level 4,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1972,1124766-10-161,303652,Volume Services Inc,78374-Say Hey Sausages Cart,At&t Portables V07 24 Willie Mays Plaza View Level 4,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1973,1124767-10-161,303652,Volume Services Inc,78375-Draft Beer Cart,At&t Portables 4 24 Willie Mays Plaza Promenade Level 2,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1974,1124768-10-161,303652,Volume Services Inc,78653-Outta Here Cheesesteak,At&t Portables 15 24 Willie Mays Plaza Upper Centerfield 2,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1975,1124769-10-161,303652,Volume Services Inc,78656-Farmers Market/snack Stand,At&t 24 Willie Mays Plaza Club Level 3,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1976,1124770-10-161,303652,Volume Services Inc,79000-Virgin America Flight Deck Bar,At&t Outdoor Bar 24 Willie Mays Plaza Club Level 3,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1977,1124772-10-161,303652,Volume Services Inc,79003-Portable Bar Mixed Drinks,At&t Portable Bar 24 Willie Mays Plaza Club Level 3,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1978,1124775-10-161,303652,Volume Services Inc,79005-Margarita Cart,At&t 24 Willie Mays Plaza Club Level 3,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1979,1124776-10-161,303652,Volume Services Inc,79006-Stella Draft Beer Cart,At&t 24 Willie Mays Plaza Club Level 3,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1980,1124779-10-161,1026054,Sonic Fidelity Inc,Sonic Fidelity Inc,393 Bay St,San Francisco,CA,94133.0,2/1/16,12/31/17,2/1/16,12/31/17,,,,,H26,,,
1981,1124830-10-161,303652,Volume Services Inc,79008-Portable Bar Mixed Drinks,At&t Draft Beer 24 Willie Mays Plaza Club Level 3,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1982,1124831-10-161,303652,Volume Services Inc,79009-Margarita Cart,At&t 24 Willie Mays Plaza Club Level 3,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1983,1124832-10-161,303652,Volume Services Inc,79010-Bluemoon Draft Beer Cart,At&t 24 Willie Mays Plaza Club Level 3,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1984,1124833-10-161,303652,Volume Services Inc,79011-Draft Beer Cart-Cervezas/pacifico/negra,At&t 24 Willie Mays Plaza Lower Centerfield,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1985,1124835-10-161,303652,Volume Services Inc,79012-Popcorn Cart,At&t Portables V01 24 Willie Mays Plaza View Level 4,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1986,1124837-10-161,303652,Volume Services Inc,79586-Garden Table Stand,At&t 24 Willie Mays Plaza Lower Centerfield,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1987,1124838-10-161,303652,Volume Services Inc,79587-Hearth Table,At&t 24 Willie Mays Plaza Lower Centerfield,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1988,1124841-10-161,303652,Volume Services Inc,79588-Garden Bar,At&t 24 Willie Mays Plaza Lower Centerfield,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1989,1124843-10-161,303652,Volume Services Inc,79589-Bubble Tea Cart(homeplate Boba),At&t 24 Willie Mays Plaza Promenade Level 2,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1990,1124844-10-161,303652,Volume Services Inc,79905-Gotham Bar,At&t 24 Willie Mays Plaza Levi Landing Lc,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1991,1124859-10-161,1059999,"Tea Key, Inc.",Tea Key Ta Ca,1522 Fillmore St,San Francisco,CA,94115.0,10/20/16,10/20/16,10/20/16,10/20/16,,,,,,,,
1992,1124914-10-161,303652,Volume Services Inc,79906-Gotham Kitchen,At&t 24 Willie Mays Plaza Levi Landing Lc,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1993,1124915-10-161,303652,Volume Services Inc,82036-Doggie Diner/garlic Fries/tony's Pizza,At&t Rm 1144 24 Willie Mays Plaza Lower Centerfield,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1994,1124916-10-161,303652,Volume Services Inc,82844-California Wine Cart,At&t 24 Willie Mays Plaza Lower Centerfield,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1995,1124917-10-161,303652,Volume Services Inc,82845-Tap Wine + Margarita Cart,At&t Portables V10 24 Willie Mays Plaza View Level 4,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1996,1124920-10-161,303652,Volume Services Inc,82846-Fish Taco Food Cart,At&t Portables 10 24 Willie Mays Plaza Upper Centerfield 2,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1997,1124921-10-161,303652,Volume Services Inc,82847-Coor's Light Plaza,At&t 24 Willie Mays Plaza Upper Centerfield 2,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1998,1124922-10-161,303652,Volume Services Inc,82850-Budweiser Stand,At&t Portable 1 24 Willie Mays Plaza View Level,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
1999,1124923-10-161,303652,Volume Services Inc,82852-Bayside Brews/beer Cart P14,At&t Portables 1 24 Willie Mays Plaza Promenade Level 2,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
2000,1124926-10-161,303652,Volume Services Inc,82853-Popcorn Cart,At&t Portables 9 24 Willie Mays Plaza Promenade Level 2,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
2001,1124927-10-161,303652,Volume Services Inc,82854-Peroni Beer Cart/beer Cart P15,At&t 24 Willie Mays Plaza View Level 4,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
2002,1124929-10-161,303652,Volume Services Inc,89198-Jack Daniels Beer Cart,At&t 24 Willie Mays Plaza View Level 4,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
2003,1124931-10-161,303652,Volume Services Inc,89199-Jack Daniels Beer Cart,At&t 24 Willie Mays Plaza Lower Centerfield,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
2004,1124933-10-161,303652,Volume Services Inc,89200-Jack Daniels Beer Cart,At&t 24 Willie Mays Plaza Lower Centerfield,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
2005,1124934-10-161,303652,Volume Services Inc,89201-Tony's Pizza Stand,At&t Rm 5314 24 Willie Mays Plaza View Level 4,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
2006,1124937-10-161,303652,Volume Services Inc,"89204-Diamond Nut Roasting Cart-Churros,cotton Candy,kettle Corn",At&t Hol N Jam Outfield 24 Willie Mays Plaza Upper Centerfield 2,San Francisco,CA,94107.0,4/1/93,12/31/17,4/1/93,12/31/17,,,,,,,,
2007,1125153-10-161,1060124,Karadogan Feti & Kahraman Mahir,Serok Teriyaki Grill,124 Folsom St,San Francisco,CA,94105.0,10/25/16,10/25/16,10/25/16,10/25/16,,,,,,,,
2008,1125214-10-161,1059484,Tian Qiyuan,One +,1183 Burrow St,San Francisco,CA,94134.0,10/12/16,5/14/19,10/12/16,10/25/16,,,,,,,,
2009,1125248-10-161,1060163,Ksk Restaurant Inc,Abc Cafe,2500 Noriega St,San Francisco,CA,94122.0,10/25/16,3/31/18,10/25/16,3/31/18,,,,,D04 H26,,,
2010,1125264-10-161,1060169,"Ahi Mahi Enterprise, Llc.",Ahipoki Bowl,1511 Sloat Blvd,San Francisco,CA,94132.0,10/26/16,3/12/19,10/26/16,3/12/19,,,,,H24,,,
2011,1125558-10-161,1060302,Macavini Inc,Chez Marius,4063 24th St,San Francisco,CA,94114.0,10/27/16,3/23/18,10/27/16,3/23/18,,,,,,,,
2012,1125570-10-161,1059846,The Holife Inc,2 Kitchens,3515 20th St,San Francisco,CA,94110.0,10/1/16,7/31/17,10/22/16,7/24/17,,,,,,,,
2013,1125626-10-161,1060338,Gustavo Delly Pena,Office,Hayes St,San Francisco,CA,94117.0,10/28/16,10/28/16,10/28/16,10/28/16,,,,,,,,
2014,1125814-10-161,1060428,"Jalux Americas, Inc.",Royce'/j.sweets Sfc,865 Market St Ste A,San Francisco,CA,94103.0,10/28/16,5/10/17,10/28/16,5/10/17,,,,,,,6.0,South of Market
2015,1126109-11-161,1060488,Steven Mann,Crabsters,2800 Leavenworth St A09,San Francisco,CA,94133.0,11/1/16,11/1/18,11/2/16,11/1/18,,,,,H28,,3.0,North Beach
2016,1126143-11-161,1040635,Bulic Mihai/ho Loren,Karmasous,Bldg 110 Hunter's Pt Shipyard,San Francisco,CA,94188.0,7/27/16,11/1/17,11/2/16,11/1/17,,,,,H74,,,
2017,1126173-11-161,1060599,"Aedan,llc","Aedan,llc",3617 Wawona St,San Francisco,CA,94116.0,11/2/16,11/2/16,11/2/16,11/2/16,,,,,,,,
2018,1126368-11-161,1038969,Ugly Juice Llc.,Ugly Juice Llc.,110 Hunters Point Shipyard,San Francisco,CA,94124.0,7/5/16,6/20/19,11/3/16,8/15/17,,,,,,,,
2019,1126577-11-161,1060793,Ho Alice & Cen Yunrong,Sushi Shoh,406 Dewey Blvd,San Francisco,CA,94116.0,10/18/16,6/28/18,10/18/16,6/28/18,,,,,H25,,,
2020,1126612-11-161,1016705,Bear Beers Inc,On Dogdog,2142 Irving St,San Francisco,CA,94122.0,8/1/15,8/1/15,11/7/16,8/1/15,,,,,,,,
2021,1126692-11-161,1060844,Alcyone Llc,Tequila Mockingbird,127 Stevenson,San Francisco,CA,94105.0,11/7/16,11/7/16,11/7/16,11/7/16,,,,,,,,
2022,1126749-11-161,150508,Shilaimon Albert,Chisme Cantina,882 Sutter St,San Francisco,CA,94109.0,4/1/85,6/30/18,11/1/16,6/30/18,,,,,H25,,3.0,Nob Hill
2023,1127223-11-161,1057256,Alfaro Jose A,Tacos El Faraon,4384 Mission St,San Francisco,CA,94112.0,9/13/16,3/20/18,11/14/16,3/20/18,,,,,,,11.0,Outer Mission
2024,1126917-11-161,1060944,"Asian Kitchen & Deli, Inc.","Asian Kitchen & Deli, Inc",1382 9th Ave,San Francisco,CA,94122.0,11/9/16,12/31/17,11/9/16,12/31/17,,,,,,,,
2025,1126975-11-161,1002517,Charin Llc,After,400 Monterey Blvd #10,San Francisco,CA,94127.0,8/11/14,12/25/18,11/10/16,12/25/18,,,,,,,,
2026,1180183-02-181,1084103,Sophia Tang,T Cup Cafe,3516 Balboa St,San Francisco,CA,94121.0,2/26/18,5/14/18,2/26/18,5/14/18,,,,,,,,
2027,1127140-11-161,1061043,Anabel Lee,Frolic Bakery,1483 Sutter St 1401,San Francisco,CA,94109.0,11/12/16,8/20/18,11/12/16,8/20/18,,,,,H99,,2.0,Western Addition
2028,1127175-11-161,1061060,Project Juice Llc,Project Juice,1903 Fillmore St,San Francisco,CA,94115.0,11/1/16,5/18/17,11/1/16,5/18/17,,,,,,,5.0,Pacific Heights
2029,1127310-11-161,1061128,Rhodel Rosales,Rrosales Cmt,466 Eddy St,San Francisco,CA,94109.0,11/11/16,11/30/16,11/11/16,11/30/16,,,,,,,,
2030,1127632-11-161,1061286,Lily X. Ng,Lily's Bakery,1683 44th Avenue,San Francisco,CA,94122.0,11/12/16,7/1/17,11/12/16,7/1/17,,,,,H98,,4.0,Sunset/Parkside
2031,1127935-11-161,1061428,Daniel Wascovich,Icing House Bakery,4912 California St. St Apt 3,San Francisco,CA,94118.0,6/1/16,12/31/17,6/1/16,12/31/17,,,,,,,1.0,Inner Richmond
2032,1127964-11-161,471462,Thrive Cleanse,Thrive Juicery,101 Spear St,San Francisco,CA,94105.0,5/1/12,1/31/19,11/1/16,7/1/17,,,,,,,,
2033,1128328-11-161,1061607,California Kahve,Na,2 Cervantes Blvd Apt 302,San Francisco,CA,94123.0,9/30/16,9/30/16,11/1/16,9/30/16,,,,,,,2.0,Marina
2034,1128476-11-161,1029136,Union Street Pizza Llc,Contrada,2136 Union St,San Francisco,CA,94123.0,3/18/16,12/27/18,11/28/16,12/27/18,,,,,H25,,2.0,Marina
2035,1128509-11-161,1061679,Mccone Julia & Burns Sarah,A-C-U,1775 O'farrell St #22,San Francisco,CA,94115.0,11/28/16,5/27/19,11/28/16,5/27/19,,,,,,,,
2036,1128658-11-161,1061765,Spreadz Catering Group Inc,Spreadz,221 Main St,San Francisco,CA,94105.0,10/1/16,5/15/19,10/1/16,5/15/19,,,,,H26,,,
2037,1128682-11-161,1061777,Bauman Enterprises Llc,Norcina,50 Francisco St 100,San Francisco,CA,94133.0,7/5/12,7/5/12,11/29/16,11/29/16,,,,,,,3.0,North Beach
2038,1128782-11-161,1061824,Qia Sr San Francisco Operating Llc,Vitrine,125 3rd St,San Francisco,CA,94103.0,11/30/16,2/28/17,11/30/16,2/28/17,,,,,,,,
2039,1128793-11-161,1061828,Qia Sr San Francisco Operating Llc,St. Regis Lobby Lounge,125 3rd St,San Francisco,CA,94103.0,11/30/16,2/28/17,11/30/16,2/28/17,,,,,,,,
2040,1128963-12-161,1061901,"Mg Restaurants, Inc",Mixt Greens,563 Clay St,San Francisco,CA,94111.0,12/1/16,12/1/16,12/1/16,12/1/16,,,,,,,3.0,Chinatown
2041,1129219-12-161,1062019,Kinara Llc,Kinara Llc,710 Post St,San Francisco,CA,94109.0,12/5/16,5/9/19,12/5/16,3/18/19,,,,,H24,,3.0,Nob Hill
2042,1129335-12-161,1062068,Kjcg Enterprises Inc,Aj's Bbq & Cafe,2275 San Jose Ave,San Francisco,CA,94112.0,12/1/16,10/1/18,12/6/16,10/1/18,,,,,H25,,,
2043,1129884-12-161,1035632,Bafaiz Inc,Blue Fog Market,2567 Gough St,San Francisco,CA,94123.0,5/26/16,5/21/18,11/30/16,5/21/18,,,,,H07 H73,,,
2044,1129980-12-161,487191,North American Robotics Corp,Replenish Foods,2811 23rd St,San Francisco,CA,94110.0,2/19/14,9/1/17,12/13/16,9/1/17,,,,,,,,
2045,1130156-12-161,1062473,Bonne Chance Hospitality Llc.,Mission Brasserie,Mission St,San Francisco,CA,94110.0,12/14/16,8/10/17,12/14/16,8/10/17,,,,,,,,
2046,1130338-12-161,1062555,Sarah Low,Purely Vegan Food,111 Harold Ave,San Francisco,CA,94112.0,12/16/16,6/18/17,12/16/16,6/18/17,,,,,,,11.0,Oceanview/Merced/Ingleside
2047,1130363-12-161,437755,Tao Yin Inc,Our Poke Place,3515 20th St #B,San Francisco,CA,94110.0,3/19/09,5/1/17,12/16/16,5/1/17,,,,,,,,
2048,1130374-12-161,1062573,Huai Hai Inc,Big Lantern,3170 16th Street,San Francisco,CA,94103.0,12/5/16,3/31/17,12/5/16,3/31/17,,,,,,,8.0,Mission
2049,1130631-12-161,1062692,Lue William,Laphet,448 Larkin St,San Francisco,CA,94102.0,12/20/16,12/20/16,12/20/16,12/20/16,,,,,,,,
2050,1130830-12-161,1062787,"Ahi Mahi Enterprise, Llc.",Ahipoki,2123 Polks St,San Francisco,CA,94109.0,12/20/16,5/8/18,12/20/16,5/8/18,,,,,H24,,,
2051,1130932-12-161,1062845,Charles Hayashida,Takoba Sf,138 Minna Street,San Francisco,CA,94015.0,4/25/16,4/25/16,4/29/16,4/25/16,,,,,,,6.0,Financial District/South Beach
2052,1131010-12-161,1062882,Maze Cafe Llc,Overtime,4134 Geary Blvd,San Francisco,CA,94134.0,12/26/16,2/4/19,12/26/16,2/4/19,,,,,D02 D04 H25,,,
2053,1131055-12-161,1062906,Whisk Catering,Truck Stop,450 Mission St Ste B,San Francisco,CA,94105.0,12/26/16,12/26/16,12/26/16,12/26/16,,,,,,,6.0,Financial District/South Beach
2054,1131065-12-161,1062909,"Eagle Cafac, Lp",Eagle Cafe,Space A-201,San Francisco,CA,94133.0,12/22/16,12/22/16,12/22/16,12/22/16,,,,,,,,
2055,1131085-12-161,476056,Xin Zhiling,Coco's Ramen,3319 Mission St,San Francisco,CA,94110.0,4/20/13,1/15/19,12/27/16,1/15/19,,,,,,,9.0,Bernal Heights
2056,1131299-12-161,1063014,Fomo Eats San Francisco,The Halal Guys,340 O'farrell St,San Francisco,CA,94102.0,12/29/16,7/25/17,12/29/16,7/25/17,,,,,,,3.0,Tenderloin
2057,1131491-12-161,1063112,Maze Cafe Llc,Overtime,4134 Geary Blvd,San Francisco,CA,94118.0,12/26/16,12/26/16,12/26/16,12/26/16,,,,,,,,
2058,1131598-01-171,1063165,San Francisco Lessee Llc,Sf Hilton Employee Cafe,333 O'farrell St,San Francisco,CA,94111.0,1/2/17,6/13/17,1/2/17,6/13/17,,,,,,,,
2059,1131668-01-171,1063205,Han Seung Kyun Han Eunice,The Korean Kitchen,1220 9th Ave,San Francisco,CA,94122.0,1/2/17,4/30/18,1/2/17,4/30/18,,,,,,,,
2060,1131790-01-171,1063259,Kristin Houk,Tato,1408 Hudson Ave,San Francisco,CA,94124.0,1/2/17,1/3/17,1/2/17,1/3/17,,,,,,,,
2061,1131923-01-171,473134,3282 Mission St Llc,Ichi Sushi,3369 Mission St,San Francisco,CA,94110.0,9/20/12,12/31/16,1/3/17,12/31/16,,,,,,,,
2062,1132017-01-171,1063357,Food Value Of Oakland Inc,Cafe St. Jorge,3438 Mission St,San Francisco,CA,94110.0,1/5/17,12/31/18,1/5/17,12/31/18,,,,,H24,,9.0,Bernal Heights
2063,1132177-01-171,1063434,Boba Guys Fillmore,Boba Guys,1522 Fillmore St,San Francisco,CA,94115.0,1/1/17,1/1/17,1/1/17,1/1/17,,,,,H25,,,
2064,1132278-01-171,1063488,Bite Room Llc,Bite Room,728 Post St,San Francisco,CA,94109.0,1/1/17,6/30/17,1/1/17,6/30/17,,,,,,,,
2065,1132302-01-171,1030971,Heval Inc,Park Gyros Food Truck,2831 Cesar Chavez St,San Francisco,CA,94110.0,4/1/16,6/30/19,1/9/17,6/30/19,,,,,,,,
2066,1132328-01-171,1063516,1030 Taraval Inc,Smile House Cafe,1030 Taraval St,San Francisco,CA,94116.0,1/1/17,8/31/17,1/1/17,8/31/17,,,,,,,4.0,Sunset/Parkside
2067,1132951-01-171,1063832,El Pipila Llc,El Pipila,2948 Folsom St,San Francisco,CA,94110.0,1/1/17,5/25/17,1/1/17,5/25/17,,,,,,,,
2068,1132993-01-171,1063847,Papadopulos Julian,Golden Eats,4345 Balboa St,San Francisco,CA,94121.0,1/14/17,3/6/19,1/14/17,2/23/17,,,,,,,1.0,Outer Richmond
2069,1133235-01-171,1007568,Bar Vero Llc,Bite Me Sandwiches,4230 18th St,San Francisco,CA,94114.0,1/8/15,3/31/15,1/17/17,3/31/15,,,,,,,,
2070,1133236-01-171,1007568,Bar Vero Llc,Morac,4230 18th St,San Francisco,CA,94114.0,1/8/15,3/31/15,1/17/17,3/31/15,,,,,,,,
2071,1133528-01-171,1064115,Hernandez-Guzman Edelia & Matias-Fernandez German,Rincon Nayarit,1500 Van Ness Ave 100,San Francisco,CA,94110.0,1/10/17,4/12/17,1/10/17,4/12/17,,,,,,,3.0,Nob Hill
